201512,4
201418,21
201517,65
201505,255
201438,92
201452,262
201429,61
201427,16
201442,103
201501,104
201424,81
201437,91
201420,17
201513,333
201440,29
201518,317
201439,107
201425,234
201426,140
201509,351
201510,36
201430,244
201447,197
201514,43
201431,91
201448,184
201417,26
201446,2
201416,1
201508,38
201444,148
201435,47
201504,150
201421,266
201443,158
201436,33
201422,180
201441,11
201451,22
