ROWNUM;CHANGEID;IFABANDONED;LOC;NUMVERSIONS
16,045;527350;0;88;1
16,046;527351;0;41;1
16,047;527388;0;21;2
16,048;527437;0;186;2
16,049;527443;0;38;4
16,050;527458;0;1;1
16,051;527494;0;203;2
16,052;527513;0;84;2
16,053;527546;0;2;2
16,054;527555;0;1;1
16,055;527573;0;91;2
16,056;527574;0;86;1
16,057;527575;0;22;1
16,058;527576;0;642;1
16,059;527577;0;26;1
16,060;527578;0;21;1
16,061;527579;0;128;1
16,062;527580;0;274;1
16,063;527581;0;56;1
16,064;527582;0;0;1
16,065;527583;0;81;1
16,066;527584;0;290;1
16,067;527598;0;160;2
16,068;527609;0;2;2
16,069;527621;0;499;1
16,070;527623;0;14;2
16,071;527711;0;8;2
16,072;527763;0;1,724;2
16,073;527811;0;433;2
16,074;527823;0;19;1
16,075;527851;0;214;1
16,076;527853;0;187;5
16,077;527856;0;181;3
16,078;528137;0;216;3
16,079;528267;0;124;1
16,080;528268;0;39;1
16,081;528269;0;135;1
16,082;528270;0;155;1
16,083;528271;0;86;1
16,084;528272;0;93;1
16,085;528273;0;31;1
16,086;528274;0;67;1
16,087;528275;0;16;1
16,088;528276;0;36;1
16,089;528277;0;2;1
16,090;528326;0;8;1
16,091;528417;0;82;1
16,092;528716;0;257;1
16,093;528725;0;22;1
16,094;528734;0;455;1
16,095;528754;0;35;3
16,096;528826;0;66;1
16,097;528830;0;66;1
16,098;528845;0;67;1
16,099;528850;0;207;2
16,100;528869;0;63;1
16,101;528870;0;3,933;2
16,102;528922;0;120;2
16,103;528950;0;545;2
16,104;528986;0;7;1
16,105;529008;0;446;3
16,106;529099;0;510;2
16,107;529232;0;8;3
16,108;529258;0;87;2
16,109;529332;0;414;2
16,110;529354;0;2;1
16,111;529466;1;1,045;2
16,112;529478;0;548;4
16,113;529488;0;4;3
16,114;529508;0;428;2
16,115;529509;0;430;4
16,116;529543;0;1,053;3
16,117;529636;1;1;1
16,118;529638;0;120;2
16,119;529864;1;2,356;3
16,120;529982;0;4;1
16,121;529983;0;655;1
16,122;529984;0;13;1
16,123;529985;0;53;1
16,124;529986;0;0;1
16,125;529987;0;219;1
16,126;530407;0;133;7
16,127;531656;0;5;2
16,128;531657;0;67;2
16,129;531669;0;930;13
16,130;531670;0;323;1
16,131;531678;0;212;2
16,132;531679;0;104;3
16,133;531680;0;137;3
16,134;531706;0;116;2
16,135;531707;0;47;4
16,136;531741;0;72;1
16,137;531752;0;874;2
16,138;531791;1;853;2
16,139;531792;0;144;1
16,140;531809;0;19;2
16,141;531821;0;2,946;2
16,142;531909;0;299;2
16,143;531963;0;4,425;2
16,144;531973;0;342;3
16,145;532032;0;107;3
16,146;532048;0;42;1
16,147;532067;0;220;5
16,148;532074;0;41;2
16,149;532101;1;167;2
16,150;532141;0;18;3
16,151;532158;0;151;4
16,152;532162;0;5;2
16,153;532163;0;375;3
16,154;532164;0;238;3
16,155;532191;0;136;4
16,156;532301;0;2;2
16,157;532313;0;242;2
16,158;532345;0;345;2
16,159;532399;0;57;3
16,160;532423;0;699;2
16,161;532452;0;477;2
16,162;532511;0;1,557;6
16,163;532534;0;1,491;3
16,164;532683;0;59;1
16,165;532694;0;2,584;3
16,166;532723;0;3,093;3
16,167;532913;0;144;1
16,168;532944;0;782;3
16,169;533046;0;8;2
16,170;533370;0;318;1
16,171;533374;0;207;2
16,172;533389;0;51;2
16,173;533464;0;119;2
16,174;533470;0;655;2
16,175;533487;0;179;2
16,176;533488;0;77;2
16,177;533491;0;212;2
16,178;533535;0;2;4
16,179;533542;0;24;1
16,180;533544;0;2;2
16,181;533609;0;204;2
16,182;533724;0;273;2
16,183;533849;0;524;2
16,184;533858;0;42;2
16,185;533877;0;43;2
16,186;533962;0;92;2
16,187;534115;0;3,224;2
16,188;534116;0;7;3
16,189;534238;0;3,963;2
16,190;534255;1;41;1
16,191;534261;0;776;2
16,192;534288;0;850;3
16,193;534361;0;62;5
16,194;534548;0;98;3
16,195;534652;0;404;2
16,196;534852;0;1,555;2
16,197;534889;0;150;2
16,198;535036;0;4;2
16,199;535085;0;163;2
16,200;535118;0;123;3
16,201;535243;0;95;4
16,202;535394;0;2;2
16,203;535414;0;871;3
16,204;535452;0;197;2
16,205;535577;0;466;3
16,206;535599;0;823;2
16,207;535653;0;6;2
16,208;536139;0;36;1
16,209;536322;1;1,124;2
16,210;542047;1;508;1
16,211;545545;0;218;10
16,212;547563;0;248;7
16,213;549474;0;518;12
16,214;551688;0;20;5
16,215;552405;0;115;3
16,216;552807;0;333;11
16,217;554025;1;33;2
16,218;554585;0;21;3
16,219;554586;0;99;3
16,220;554638;1;167;1
16,221;554639;1;49;1
16,222;554710;0;739;2
16,223;555098;0;10;3
16,224;555357;0;197;6
16,225;555399;0;62;2
16,226;555532;0;0;2
16,227;555548;0;76;2
16,228;555594;0;75;2
16,229;555634;1;112;3
16,230;555706;0;754;1
16,231;555714;0;16;2
16,232;555722;0;2;1
16,233;555770;0;425;5
16,234;555891;1;189;1
16,235;555923;1;2;1
16,236;556179;0;713;6
16,237;556194;0;2;1
16,238;556254;0;3,228;2
16,239;556428;0;27;2
16,240;556497;0;6;1
16,241;556680;0;1,089;3
16,242;556769;0;154;2
16,243;556774;0;21;2
16,244;556782;0;4;3
16,245;556796;0;423;3
16,246;556803;0;1,892;1
16,247;556806;0;2;2
16,248;556807;0;78;4
16,249;556839;0;23;3
16,250;556928;0;37;4
16,251;556935;0;734;2
16,252;556938;0;2;2
16,253;556945;0;2;2
16,254;557055;0;54;1
16,255;557057;1;0;1
16,256;557073;0;518;2
16,257;557083;0;158;3
16,258;557104;0;44;3
16,259;557196;0;8;3
16,260;557208;0;442;3
16,261;557233;0;115;1
16,262;557407;0;2;4
16,263;557409;0;961;2
16,264;557448;0;872;2
16,265;557457;1;6;1
16,266;557587;0;1,344;2
16,267;557626;0;219;3
16,268;557635;0;3;2
16,269;557709;0;128;3
16,270;557730;0;18;2
16,271;557776;0;78;4
16,272;557777;0;1,417;2
16,273;557846;0;474;2
16,274;557945;0;2;3
16,275;558050;1;112;4
16,276;558108;0;201;2
16,277;558134;0;828;3
16,278;558402;1;411;1
16,279;558450;0;4,498;5
16,280;558472;0;907;2
16,281;558501;0;201;2
16,282;558506;0;0;1
16,283;558513;0;259;2
16,284;558612;0;204;2
16,285;558614;0;726;2
16,286;558662;0;405;2
16,287;558668;0;25;2
16,288;558677;0;283;4
16,289;558680;0;336;2
16,290;558700;0;2;3
16,291;558711;0;117;2
16,292;558717;0;15;4
16,293;558726;0;292;2
16,294;558732;0;57;2
16,295;558750;0;446;5
16,296;558761;0;619;2
16,297;558790;0;5;2
16,298;558823;0;210;4
16,299;558834;0;1,041;2
16,300;558836;0;309;1
16,301;558841;0;276;2
16,302;558874;0;2;2
16,303;558883;0;53;2
16,304;558942;0;30;2
16,305;558948;0;19;2
16,306;558994;0;32;2
16,307;559005;0;1;2
16,308;559015;1;94;2
16,309;559036;0;9;2
16,310;559047;0;16;2
16,311;559108;0;195;2
16,312;559117;0;6;2
16,313;559129;0;275;2
16,314;559136;1;13;4
16,315;559147;0;157;2
16,316;559148;0;3,286;4
16,317;559160;0;64;2
16,318;559189;0;106;4
16,319;559225;0;45;2
16,320;559328;0;8,127;2
16,321;559338;0;42;4
16,322;559346;0;276;16
16,323;559374;1;386;2
16,324;559395;1;363;1
16,325;559403;0;8,506;2
16,326;559461;0;101;1
16,327;559576;0;311;4
16,328;559720;1;284;2
16,329;559862;0;187;4
16,330;559885;1;2;1
16,331;559891;1;2;3
16,332;559914;1;2;1
16,333;559919;1;2;1
16,334;560128;0;8;1
16,335;560149;0;5;2
16,336;560278;0;8;3
16,337;560289;0;4;2
16,338;560290;0;116;3
16,339;560293;0;260;1
16,340;560299;0;38;2
16,341;560311;0;0;1
16,342;560314;0;10;2
16,343;560315;1;135;1
16,344;560322;0;26;1
16,345;560355;0;14;2
16,346;560357;0;304;2
16,347;560365;1;143;1
16,348;560402;0;110;1
16,349;560412;0;142;2
16,350;560419;1;20;1
16,351;560446;0;300;1
16,352;560448;0;24;3
16,353;560463;0;349;2
16,354;560470;0;61;1
16,355;560507;0;60;2
16,356;560525;0;424;3
16,357;560564;0;317;1
16,358;560572;0;25;1
16,359;560589;0;108;4
16,360;560595;0;2;2
16,361;560596;0;2;2
16,362;560653;0;851;3
16,363;560707;0;125;3
16,364;560767;0;12;2
16,365;560777;1;2;2
16,366;560814;0;159;2
16,367;560815;1;191;1
16,368;560862;0;86;1
16,369;560888;0;22;3
16,370;560929;0;234;1
16,371;560931;0;1,904;2
16,372;560968;1;199;1
16,373;560969;0;1,177;2
16,374;560973;0;367;4
16,375;560976;0;297;3
16,376;560981;0;3;2
16,377;561068;1;4,258;3
16,378;561113;0;220;2
16,379;561121;0;1,274;3
16,380;561288;0;327;4
16,381;561382;0;50;2
16,382;561471;0;770;4
16,383;561615;0;1,608;2
16,384;561786;0;330;6
16,385;561822;0;1,043;3
16,386;561835;0;1,672;1
16,387;561852;0;37;1
16,388;561999;1;49;1
16,389;562002;1;199;2
16,390;562009;0;0;1
16,391;562016;0;85;1
16,392;562017;1;152;1
16,393;562022;0;58;2
16,394;562026;0;72;2
16,395;562033;0;61;6
16,396;562038;0;165;2
16,397;562047;0;297;4
16,398;562053;0;402;2
16,399;562060;1;122;1
16,400;562065;0;3;2
16,401;562067;0;8;2
16,402;562070;0;5,515;4
16,403;562077;0;757;1
16,404;562091;0;39;2
16,405;562097;0;119;3
16,406;562102;1;18;1
16,407;562106;0;544;2
16,408;562111;0;290;1
16,409;562119;0;28;2
16,410;562120;0;633;2
16,411;562122;0;7;2
16,412;562129;0;88;1
16,413;562133;0;171;3
16,414;562147;1;27;1
16,415;562173;1;228;3
16,416;562177;0;10;2
16,417;562178;0;4;3
16,418;562179;0;35;3
16,419;562180;1;4;2
16,420;562215;0;55;2
16,421;562244;0;144;1
16,422;562266;0;14;2
16,423;562275;0;149;3
16,424;562286;0;3;2
16,425;562295;1;8;2
16,426;562299;0;232;2
16,427;562314;0;179;4
16,428;562327;1;11;2
16,429;562342;0;24;2
16,430;562378;1;2;1
16,431;562405;0;6;2
16,432;562462;0;58;1
16,433;562494;1;4;1
16,434;562529;0;7;2
16,435;562566;0;483;2
16,436;562568;1;177;1
16,437;562570;0;31;2
16,438;562586;0;177;1
16,439;562597;0;5,177;3
16,440;562601;0;53;2
16,441;562622;0;44;2
16,442;562623;0;850;3
16,443;562665;1;101;1
16,444;562725;0;6;2
16,445;562735;1;561;7
16,446;562744;1;35;7
16,447;562745;1;8;1
16,448;562746;1;58;1
16,449;562788;0;329;2
16,450;562793;0;127;2
16,451;562903;0;433;2
16,452;562977;0;163;3
16,453;563039;0;108;2
16,454;563202;1;157;2
16,455;563226;0;133;1
16,456;563239;0;453;2
16,457;563252;0;298;5
16,458;563281;0;46;5
16,459;563293;0;12;3
16,460;563345;0;1,310;2
16,461;563380;0;552;2
16,462;563441;0;23;2
16,463;563603;0;64;3
16,464;563817;0;1,211;4
16,465;563821;0;45;2
16,466;563822;0;12;2
16,467;563825;1;71;6
16,468;563827;0;0;1
16,469;563845;0;13;2
16,470;563852;1;99;2
16,471;563872;0;10;2
16,472;563962;1;19;3
16,473;563969;0;13;7
16,474;563987;1;6;1
16,475;563999;0;173;5
16,476;564001;1;68;1
16,477;564039;0;10;5
16,478;564042;1;38;1
16,479;564059;0;4;1
16,480;564076;0;57;4
16,481;564080;1;6;1
16,482;564099;0;4,554;5
16,483;564217;0;10;6
16,484;564230;0;434;6
16,485;564264;0;315;3
16,486;564313;0;329;8
16,487;564315;0;2,645;4
16,488;564395;0;16;3
16,489;564410;0;2;2
16,490;564411;1;35;1
16,491;564432;1;277;2
16,492;564441;1;900;2
16,493;564533;0;3;5
16,494;564567;0;128;1
16,495;564585;0;2,845;2
16,496;564649;0;13;5
16,497;564716;0;2;2
16,498;564734;0;519;3
16,499;564829;0;54;3
16,500;564855;0;27;1
16,501;564860;1;178;5
16,502;564909;0;4,738;2
16,503;564915;0;80;3
16,504;564923;1;184;3
16,505;564971;0;153;3
16,506;564973;0;29;2
16,507;565003;1;101;3
16,508;565008;0;1,189;2
16,509;565016;0;3;2
16,510;565025;0;2;3
16,511;565061;1;64;3
16,512;565086;0;378;2
16,513;565138;0;1,082;8
16,514;565242;0;592;3
16,515;565373;0;7;2
16,516;565432;0;394;1
16,517;565514;0;83;1
16,518;565643;1;1;1
16,519;565648;0;63;3
16,520;565658;0;94;2
16,521;565666;1;375;2
16,522;565667;0;103;2
16,523;565669;0;144;1
16,524;565671;0;823;2
16,525;565674;1;20;1
16,526;565676;0;20;2
16,527;565677;0;60;11
16,528;565679;0;2;2
16,529;565682;0;411;2
16,530;565702;0;19;2
16,531;565705;0;58;2
16,532;565706;0;53;2
16,533;565709;1;46;1
16,534;565710;1;28;1
16,535;565711;1;28;1
16,536;565719;0;1,026;3
16,537;565722;0;992;2
16,538;565727;0;44;2
16,539;565732;0;2;2
16,540;565738;0;65;3
16,541;565743;0;271;4
16,542;565744;0;1,334;4
16,543;565752;0;369;3
16,544;565779;0;376;3
16,545;565792;0;456;2
16,546;565793;0;152;2
16,547;565795;0;115;2
16,548;565816;0;838;2
16,549;565823;0;26;2
16,550;565871;0;73;2
16,551;565877;0;178;2
16,552;565887;0;277;2
16,553;565898;0;7;3
16,554;565932;0;712;1
16,555;565954;0;1;2
16,556;565966;0;145;6
16,557;566025;0;11;3
16,558;566165;0;182;2
16,559;566193;0;1,204;1
16,560;566200;0;40;5
16,561;566228;0;4;2
16,562;566243;0;322;2
16,563;566290;0;8;4
16,564;566293;0;467;3
16,565;566301;1;267;3
16,566;566332;0;149;4
16,567;566404;0;363;1
16,568;566665;1;12;1
16,569;566777;0;12;3
16,570;567109;0;2,073;1
16,571;567150;0;262;2
16,572;567151;0;30;2
16,573;567152;0;4;2
16,574;567153;0;12;2
16,575;567154;0;181;2
16,576;567155;0;595;2
16,577;567201;0;2,214;1
16,578;567289;0;322;6
16,579;567294;0;76;2
16,580;567295;1;413;1
16,581;567298;1;413;1
16,582;567299;0;186;1
16,583;567305;0;638;2
16,584;567306;0;153;1
16,585;567350;0;4;1
16,586;567376;0;17;1
16,587;567382;1;38;1
16,588;567403;1;492;1
16,589;567404;1;14;1
16,590;567411;0;82;1
16,591;567436;1;8;1
16,592;567443;0;502;2
16,593;567453;1;147;2
16,594;567459;0;2;1
16,595;567463;0;533;3
16,596;567502;1;267;1
16,597;567525;0;6;2
16,598;567558;0;25;6
16,599;567564;0;456;7
16,600;567596;0;0;1
16,601;567603;0;1;5
16,602;567618;0;19;4
16,603;567635;0;1;3
16,604;567636;0;259;4
16,605;567652;0;254;5
16,606;567676;0;30;3
16,607;567686;1;0;1
16,608;567704;0;96;2
16,609;567775;0;0;2
16,610;567785;1;165;1
16,611;567806;0;22;2
16,612;567819;1;12;1
16,613;567836;0;49;4
16,614;567843;0;70;3
16,615;567855;0;581;3
16,616;567893;0;4;2
16,617;567908;0;104;3
16,618;567909;1;53;1
16,619;567911;1;271;3
16,620;567930;1;198;1
16,621;567954;1;198;1
16,622;567970;0;198;2
16,623;567980;0;0;2
16,624;567999;1;190;4
16,625;568082;0;1,301;3
16,626;568168;0;144;3
16,627;568176;0;154;2
16,628;568188;0;3;2
16,629;568193;0;95;3
16,630;568236;0;2;2
16,631;568280;0;12;2
16,632;568353;0;190;2
16,633;568361;1;217;4
16,634;568479;0;3;2
16,635;568481;0;992;2
16,636;568510;1;300;2
16,637;568525;1;268;1
16,638;568545;0;58;5
16,639;568612;0;674;1
16,640;568731;0;4;2
16,641;568751;0;276;5
16,642;568755;0;142;3
16,643;568770;0;10;2
16,644;568773;1;4;1
16,645;568779;0;67;2
16,646;568782;0;3;3
16,647;568796;1;33;3
16,648;568801;0;4;2
16,649;568811;0;28;2
16,650;568821;0;154;3
16,651;568832;0;342;3
16,652;568841;1;227;5
16,653;568854;0;37;7
16,654;568871;0;24;2
16,655;568905;1;4;4
16,656;568923;0;381;5
16,657;568965;0;84;6
16,658;568979;1;278;2
16,659;569145;1;1,544;4
16,660;569176;0;1,389;3
16,661;569187;0;310;4
16,662;569191;0;29;3
16,663;569219;0;306;3
16,664;569234;0;66;3
16,665;569242;0;641;4
16,666;569354;0;24;3
16,667;569450;0;15;4
16,668;569511;0;535;4
16,669;569544;0;560;3
16,670;569592;0;2;2
16,671;569723;0;2;2
16,672;569756;0;13;2
16,673;569916;1;28;2
16,674;570050;0;2,263;4
16,675;570113;0;823;4
16,676;570148;0;249;1
16,677;570163;0;64;4
16,678;570360;0;163;5
16,679;570373;0;100;4
16,680;570376;1;32;1
16,681;570382;0;11;1
16,682;570401;0;329;2
16,683;570405;0;62;2
16,684;570423;0;24;2
16,685;570436;1;102;1
16,686;570451;0;174;4
16,687;570459;0;10;4
16,688;570476;0;1,562;3
16,689;570502;0;92;4
16,690;570623;0;77;1
16,691;570648;0;16;2
16,692;570745;1;194;3
16,693;570777;0;88;2
16,694;570799;0;9;2
16,695;570854;1;223;1
16,696;570884;1;1,169;1
16,697;570963;0;133;2
16,698;570983;0;60;2
16,699;571064;0;195;1
16,700;571310;0;705;2
16,701;571662;0;381;2
16,702;571686;1;42;1
16,703;571687;1;153;1
16,704;578798;0;646;12
16,705;591051;0;256;13
16,706;594001;0;261;10
16,707;595636;1;705;2
16,708;598792;1;498;2
16,709;600592;1;40;1
16,710;604926;0;20;6
16,711;606121;0;28;3
16,712;606186;0;499;6
16,713;606423;1;52;6
16,714;606885;0;5;2
16,715;606914;0;2;2
16,716;606935;1;4,413;2
16,717;607045;0;91;3
16,718;607093;1;39;8
16,719;607143;0;29;3
16,720;607144;0;52;3
16,721;607147;1;4;1
16,722;607162;0;2;2
16,723;607166;0;32;2
16,724;607167;0;25;2
16,725;607172;0;52;4
16,726;607190;0;2;2
16,727;607194;0;8;4
16,728;607200;0;23;2
16,729;607217;0;6;2
16,730;607220;0;25;2
16,731;607239;0;2;2
16,732;607247;0;8;3
16,733;607250;1;614;4
16,734;607255;0;31;2
16,735;607256;0;31;4
16,736;607261;0;7;2
16,737;607265;0;183;2
16,738;607267;0;229;10
16,739;607273;1;12;1
16,740;607278;0;232;2
16,741;607284;0;51;2
16,742;607289;0;12;2
16,743;607295;0;6;2
16,744;607299;0;2;2
16,745;607301;0;379;2
16,746;607304;0;55;2
16,747;607312;0;2;2
16,748;607322;0;6;2
16,749;607330;0;13;3
16,750;607331;0;21;2
16,751;607332;0;12;2
16,752;607337;0;33;4
16,753;607343;1;149;4
16,754;607348;0;26;2
16,755;607358;0;163;2
16,756;607386;0;16;3
16,757;607394;0;72;2
16,758;607399;0;4;6
16,759;607415;0;24;3
16,760;607422;0;16;2
16,761;607444;0;16;3
16,762;607453;0;362;2
16,763;607468;0;3;2
16,764;607479;0;4;2
16,765;607480;0;4;2
16,766;607935;0;4;1
16,767;608724;0;887;9
16,768;608968;0;54;13
16,769;609178;0;2;4
16,770;609459;0;115;5
16,771;609461;0;1,265;17
16,772;609480;0;287;4
16,773;609869;0;1,927;3
16,774;609883;0;2;8
16,775;610188;0;72;4
16,776;610354;0;225;5
16,777;610395;0;59;3
16,778;610407;0;14;3
16,779;611237;1;140;3
16,780;611260;0;1,978;1
16,781;611375;0;35;3
16,782;611517;0;16;2
16,783;611597;0;110;2
16,784;611644;0;110;1
16,785;611849;0;41;5
16,786;612034;0;84;3
16,787;612042;0;34;2
16,788;612047;0;26;5
16,789;612102;0;4;2
16,790;612313;0;78;4
16,791;612382;0;233;4
16,792;612441;0;2;3
16,793;612742;0;2,415;3
16,794;613208;1;195;2
16,795;613243;0;1,265;1
16,796;613274;0;513;8
16,797;613348;0;187;20
16,798;613402;0;363;5
16,799;613555;0;71;3
16,800;613746;0;34;3
16,801;613783;0;46;5
16,802;613889;0;33;1
16,803;613900;0;3;2
16,804;613919;0;7;2
16,805;614336;0;1;2
16,806;614655;0;86;1
16,807;614672;1;86;1
16,808;614896;0;624;2
16,809;614930;1;624;1
16,810;614957;0;1;2
16,811;614991;0;620;5
16,812;615015;0;163;9
16,813;615016;0;141;13
16,814;615017;0;167;15
16,815;615071;1;16;1
16,816;615098;0;8;2
16,817;615253;0;88;2
16,818;615332;0;115;1
16,819;615730;1;46;4
16,820;616345;0;6;2
16,821;616642;0;523;6
16,822;616684;0;366;4
16,823;616748;0;81;2
16,824;617084;0;67;10
16,825;617185;0;134;4
16,826;617606;1;5,344;1
16,827;617617;1;194;2
16,828;617652;0;1,056;5
16,829;617730;1;5;1
16,830;617796;0;138;2
16,831;617803;1;199;1
16,832;617825;0;97;3
16,833;617836;1;220;4
16,834;617921;0;85;2
16,835;617935;0;0;2
16,836;617991;0;212;3
16,837;618008;1;110;1
16,838;618121;1;86;1
16,839;618122;1;24;2
16,840;618199;0;1,558;2
16,841;618223;0;70;1
16,842;618232;1;1,056;1
16,843;618365;0;39;1
16,844;618387;0;83;2
16,845;618441;0;65;5
16,846;618492;0;367;7
16,847;618641;0;2;2
16,848;618808;0;38;5
16,849;618923;0;119;3
16,850;619240;0;239;2
16,851;619247;0;41;1
16,852;619262;0;39;2
16,853;619270;0;17;4
16,854;619277;0;85;7
16,855;619327;1;85;6
16,856;619382;0;91;1
16,857;619469;1;77;4
16,858;619549;0;79;4
16,859;619589;0;2;2
16,860;619611;0;103;2
16,861;619642;0;499;3
16,862;619647;1;1,233;6
16,863;619703;0;35;2
16,864;619740;0;77;1
16,865;619775;0;1,931;17
16,866;619822;0;93;2
16,867;619842;1;9,088;2
16,868;619971;0;296;6
16,869;619972;0;511;5
16,870;619973;0;1,945;9
16,871;620141;0;1,035;8
16,872;620154;1;6,057;12
16,873;620222;0;244;2
16,874;620282;0;244;6
16,875;620433;0;2,627;7
16,876;620564;0;238;3
16,877;620618;0;2;2
16,878;620899;1;9,090;2
16,879;620905;0;92;2
16,880;620915;1;6,182;2
16,881;620924;0;9,088;2
16,882;620988;0;43;2
16,883;620997;0;4,982;2
16,884;621001;0;27;4
16,885;621045;0;3;2
16,886;621126;1;548;3
16,887;621166;0;165;5
16,888;621182;1;334;1
16,889;621188;0;1,808;4
16,890;621201;0;116;4
16,891;621238;0;435;3
16,892;621263;0;408;1
16,893;621362;0;2;2
16,894;621370;0;1,405;3
16,895;621392;0;557;4
16,896;621441;1;54;2
16,897;621472;0;107;5
16,898;621518;0;221;12
16,899;621545;0;13;2
16,900;621572;0;2,436;5
16,901;621648;1;501;5
16,902;621672;0;2,671;3
16,903;621687;1;193;8
16,904;621691;0;271;2
16,905;621742;0;7,940;8
16,906;621775;0;4;3
16,907;621776;0;666;3
16,908;621824;0;346;9
16,909;621865;0;277;3
16,910;622051;0;168;4
16,911;622831;0;13;3
16,912;622833;0;98;4
16,913;622844;1;39;1
16,914;622847;0;39;2
16,915;622858;0;1,247;4
16,916;622860;0;2;3
16,917;622887;0;498;2
16,918;622900;0;750;4
16,919;622927;0;141;2
16,920;622929;0;60;2
16,921;622951;0;271;7
16,922;622994;1;84;1
16,923;623053;0;532;1
16,924;623054;1;4;1
16,925;623116;1;105;1
16,926;623127;0;236;2
16,927;623142;1;331;3
16,928;623202;1;34;2
16,929;623259;1;540;3
16,930;623261;1;107;3
16,931;623317;0;193;3
16,932;623330;0;706;4
16,933;623345;0;2;6
16,934;623389;1;8;4
16,935;623674;1;324;1
16,936;623676;1;324;1
16,937;623782;0;331;4
16,938;623918;0;167;4
16,939;624263;1;540;2
16,940;624274;0;32;3
16,941;624285;0;89;4
16,942;624336;1;331;1
16,943;624342;0;123;3
16,944;624356;0;1,884;5
16,945;624358;1;548;2
16,946;624410;1;27;1
16,947;624496;1;1,667;1
16,948;624515;0;230;2
16,949;624547;1;548;1
16,950;624555;0;1,658;3
16,951;624559;0;594;7
16,952;624636;0;2;2
16,953;624677;0;8;2
16,954;624726;1;543;3
16,955;624732;0;8;5
16,956;624734;0;68;11
16,957;624743;0;880;4
16,958;624747;0;44;2
16,959;624797;0;127;3
16,960;624855;1;285;2
16,961;625004;0;19;3
16,962;625051;0;93;4
16,963;625329;0;203;6
16,964;625425;0;1,756;11
16,965;625616;0;30;3
16,966;625620;1;346;1
16,967;625636;0;102;3
16,968;625645;0;347;6
16,969;625646;1;103;1
16,970;625656;0;2,323;5
16,971;625659;0;144;1
16,972;625670;0;168;9
16,973;625671;1;165;1
16,974;625706;0;8;4
16,975;625715;0;213;2
16,976;625759;0;160;4
16,977;625812;1;7;1
16,978;625830;0;55;6
16,979;625911;0;30;2
16,980;625920;1;319;1
16,981;625951;1;124;2
16,982;625966;0;48;1
16,983;626018;0;8,852;3
16,984;626027;0;870;1
16,985;626103;0;1,034;3
16,986;626107;1;673;1
16,987;626155;0;443;4
16,988;626176;0;132;2
16,989;626338;0;395;6
16,990;626514;0;213;8
16,991;626543;0;7;2
16,992;626562;0;103;2
16,993;626877;0;6;3
16,994;626899;0;59;5
16,995;627054;0;7;4
16,996;627222;0;476;2
16,997;627318;1;10;1
16,998;627380;0;30;3
16,999;627642;1;259;2
17,000;627707;0;2;1
17,001;627714;1;2;1
17,002;627715;0;6,207;4
17,003;627769;0;2,175;3
17,004;627819;0;1,062;9
17,005;628153;0;584;2
17,006;628206;1;3;5
17,007;628447;1;3;1
17,008;628471;0;30;2
17,009;628507;0;15;4
17,010;628514;0;670;2
17,011;628524;1;362;1
17,012;628537;0;111;4
17,013;628543;0;365;3
17,014;628548;0;85;2
17,015;628583;0;155;3
17,016;628680;1;2,498;6
17,017;628703;0;8;2
17,018;628816;0;106;3
17,019;628940;1;140;1
17,020;629044;0;1,171;4
17,021;629066;0;707;2
17,022;629204;0;616;13
17,023;629217;0;621;9
17,024;629341;0;10;4
17,025;629376;0;2,273;2
17,026;629562;0;5;1
17,027;629646;0;533;9
17,028;629728;0;257;4
17,029;629932;0;59;2
17,030;629933;1;140;2
17,031;629953;0;190;2
17,032;629971;0;5;3
17,033;629972;0;1,026;5
17,034;629973;0;9;2
17,035;630024;0;1,167;2
17,036;630029;0;332;6
17,037;630068;0;478;3
17,038;630096;0;61;8
17,039;630122;0;512;3
17,040;630151;0;355;2
17,041;630209;0;38;3
17,042;630277;1;7;3
17,043;630287;0;23;4
17,044;630346;0;16;4
17,045;630388;0;1,428;5
17,046;630390;1;173;5
17,047;630405;0;201;3
17,048;630415;0;108;3
17,049;630856;0;6;3
17,050;631006;0;9;3
17,051;631427;0;867;2
17,052;631475;0;86;13
17,053;631523;0;12;4
17,054;631561;0;16;4
17,055;631579;0;239;6
17,056;631602;1;40;3
17,057;631613;1;538;3
17,058;631675;1;543;1
17,059;631723;0;529;1
17,060;631802;1;221;1
17,061;631846;0;986;3
17,062;631854;0;16;2
17,063;631858;0;311;6
17,064;631895;0;6,718;2
17,065;631909;0;5;2
17,066;632052;0;35;2
17,067;632209;0;130;10
17,068;632521;0;368;6
17,069;632574;0;539;6
17,070;632629;0;1,734;16
17,071;632905;0;311;3
17,072;632931;0;227;7
17,073;632939;1;56;4
17,074;632964;1;10;4
17,075;632968;0;192;5
17,076;632974;0;70;7
17,077;632991;1;56;2
17,078;632994;1;96;3
17,079;633050;0;1;4
17,080;633079;0;17;2
17,081;633109;0;56;3
17,082;633482;1;168;2
17,083;633601;1;70;4
17,084;633716;0;8;9
17,085;634486;0;184;2
17,086;634491;0;109;4
17,087;634497;0;320;4
17,088;634498;1;87;1
17,089;634511;0;184;4
17,090;634514;0;587;3
17,091;634593;0;544;6
17,092;634606;0;5;3
17,093;634636;1;2,577;7
17,094;634655;0;2;3
17,095;634712;1;75;3
17,096;634723;0;70;5
17,097;634749;0;2,103;5
17,098;634786;0;58;7
17,099;634886;0;210;4
17,100;634887;0;2;4
17,101;634902;0;127;5
17,102;634985;1;736;1
