ROWNUM;CHANGEID;IFABANDONED;LOC;NUMVERSIONS
21,061;957803;0;2;1
21,062;957834;0;594;17
21,063;957909;0;2;1
21,064;957914;0;7;2
21,065;957919;0;4;4
21,066;957927;0;152;5
21,067;957928;0;15;2
21,068;957942;0;21;2
21,069;957944;0;2;2
21,070;957947;0;9;2
21,071;958001;0;197;2
21,072;958002;0;24;4
21,073;958200;0;0;2
21,074;958228;0;350;2
21,075;958239;0;2,685;3
21,076;958282;0;64;4
21,077;958288;0;289;11
21,078;958592;0;19;2
21,079;958659;0;2;2
21,080;958686;0;34;3
21,081;958690;1;7,772;1
21,082;958692;1;0;3
21,083;958696;0;0;1
21,084;958702;0;9;1
21,085;958708;0;0;1
21,086;958723;0;7;1
21,087;958803;0;821;5
21,088;958830;0;35;7
21,089;958843;0;4;2
21,090;958844;0;4;1
21,091;958877;0;519;12
21,092;958903;0;125;1
21,093;958947;1;0;1
21,094;958996;0;4;1
21,095;959002;1;756;1
21,096;959003;1;1;2
21,097;959016;0;13;2
21,098;959044;0;17;2
21,099;959076;0;91;3
21,100;959077;0;113;5
21,101;959087;1;1;1
21,102;959096;0;1;1
21,103;959103;0;57;1
21,104;959106;0;731;1
21,105;959110;0;8;3
21,106;959113;0;27;1
21,107;959117;0;29;3
21,108;959119;1;248;2
21,109;959145;0;12;2
21,110;959166;0;1,176;14
21,111;959182;0;9;2
21,112;959232;0;0;2
21,113;959255;0;40;1
21,114;959264;0;88;2
21,115;959309;0;65;1
21,116;959350;0;100;5
21,117;959411;0;13;1
21,118;959414;0;1;2
21,119;959447;0;83;2
21,120;959450;0;0;2
21,121;959455;0;0;1
21,122;959474;1;184;2
21,123;959519;0;72;1
21,124;959537;0;303;3
21,125;959546;0;113;5
21,126;959560;0;118;4
21,127;959587;1;16;4
21,128;959588;0;16;3
21,129;959605;0;87;6
21,130;959610;1;89;1
21,131;959614;0;81;2
21,132;959621;0;76;3
21,133;959645;0;89;2
21,134;959680;0;18;2
21,135;959696;0;0;2
21,136;959714;0;0;1
21,137;959729;0;112;9
21,138;959740;0;2;2
21,139;959746;0;39;5
21,140;959749;0;400;3
21,141;959750;1;14;1
21,142;959769;0;14;2
21,143;959788;0;185;3
21,144;959852;0;56;2
21,145;959866;0;24;4
21,146;959958;0;164;3
21,147;959962;0;0;1
21,148;959984;1;0;1
21,149;959988;0;226;2
21,150;960023;0;69;7
21,151;960111;1;618;1
21,152;960125;0;26;6
21,153;960127;1;0;1
21,154;960145;0;859;16
21,155;960162;0;844;2
21,156;960163;0;0;1
21,157;960167;0;16;2
21,158;960187;0;2;1
21,159;960193;0;0;1
21,160;960214;0;34;3
21,161;960241;0;20;2
21,162;960248;1;0;2
21,163;960387;0;38;2
21,164;960409;0;23;1
21,165;960411;1;0;1
21,166;960433;0;1,003;8
21,167;960471;0;618;2
21,168;960483;0;37;1
21,169;960579;1;0;1
21,170;960641;0;307;1
21,171;960643;0;307;1
21,172;960650;0;0;1
21,173;960667;1;2;1
21,174;960668;1;0;2
21,175;960673;0;2;2
21,176;960675;1;0;2
21,177;960679;0;91;10
21,178;960682;0;112;2
21,179;960696;0;2;1
21,180;960702;0;0;1
21,181;960705;0;2;1
21,182;960713;1;1,404;1
21,183;960721;0;0;1
21,184;960723;0;382;2
21,185;960725;0;9;6
21,186;960727;1;8;10
21,187;960730;1;0;2
21,188;960768;0;8;2
21,189;960794;1;0;3
21,190;960795;1;0;1
21,191;960805;1;0;2
21,192;960814;1;382;1
21,193;960816;0;14;8
21,194;960817;0;17;2
21,195;960819;0;443;1
21,196;960820;0;6;1
21,197;960821;0;2;1
21,198;960829;1;9;1
21,199;960832;0;3;2
21,200;960854;0;96;2
21,201;960855;0;24;2
21,202;960866;0;100;2
21,203;960887;0;498;5
21,204;960898;1;3,631;1
21,205;960900;0;105;4
21,206;960903;0;3,631;2
21,207;960911;0;15;2
21,208;960912;1;4;1
21,209;960937;0;2;2
21,210;960942;0;0;1
21,211;961076;0;1,390;1
21,212;961078;0;1;1
21,213;961079;1;566;2
21,214;961080;1;6;1
21,215;961096;0;223;1
21,216;961103;0;151;1
21,217;961104;1;12;2
21,218;961105;0;4;2
21,219;961106;0;4;1
21,220;961122;0;76;2
21,221;961214;1;1,120;2
21,222;961234;1;0;1
21,223;961264;0;27;1
21,224;961279;0;0;1
21,225;961280;0;14;2
21,226;961281;0;15;1
21,227;961338;0;198;6
21,228;961348;1;39;2
21,229;961360;0;2;2
21,230;961368;0;4;1
21,231;961375;0;104;2
21,232;961383;1;23;1
21,233;961391;0;56;3
21,234;961397;0;271;6
21,235;961398;0;56;2
21,236;961401;0;863;4
21,237;961461;1;0;1
21,238;961473;1;53;1
21,239;961478;0;181;1
21,240;961483;0;21;3
21,241;961560;0;1,218;2
21,242;961602;0;26;1
21,243;961662;1;0;1
21,244;961677;0;71;3
21,245;961711;0;30;3
21,246;961715;0;22;3
21,247;961731;0;71;1
21,248;961758;0;295;2
21,249;961770;0;3;3
21,250;961772;1;367;2
21,251;961788;0;8;3
21,252;961800;0;3;2
21,253;961811;0;4;2
21,254;961813;0;6;5
21,255;961829;1;271;1
21,256;961861;0;0;1
21,257;961905;0;4;3
21,258;961909;0;6;4
21,259;961915;0;3;3
21,260;961955;0;8;4
21,261;962073;0;28;3
21,262;962076;0;4;1
21,263;962142;0;122;3
21,264;962184;0;155;9
21,265;962266;0;68;4
21,266;962352;1;13;1
21,267;962390;1;13;1
21,268;962441;0;78;10
21,269;962531;0;12;2
21,270;962532;0;12;1
21,271;962533;0;30;2
21,272;962553;0;1,196;5
21,273;962571;0;1,350;13
21,274;962576;1;46;4
21,275;962598;0;452;2
21,276;962675;0;134;4
21,277;962683;1;0;1
21,278;962687;0;80;1
21,279;962689;1;0;1
21,280;962697;0;79;1
21,281;962708;0;6;1
21,282;962713;0;2,744;13
21,283;962714;0;0;1
21,284;962721;0;273;3
21,285;962823;0;34;2
21,286;962855;0;35;5
21,287;962864;0;24;1
21,288;962882;1;2;1
21,289;962899;0;11;4
21,290;962912;0;84;8
21,291;962913;0;28;7
21,292;962914;0;28;7
21,293;962915;0;77;2
21,294;962919;0;6;5
21,295;962921;0;19;3
21,296;962924;0;9;1
21,297;962929;0;6;2
21,298;962940;0;95;5
21,299;962957;1;142;1
21,300;962958;0;4;2
21,301;962962;0;86;7
21,302;962974;0;2,015;2
21,303;962976;0;12;1
21,304;962980;0;37;4
21,305;962993;0;9;1
21,306;963002;1;340;1
21,307;963021;0;2;2
21,308;963086;0;175;1
21,309;963087;0;25;2
21,310;963090;0;3;3
21,311;963114;1;12;5
21,312;963141;0;7;5
21,313;963220;0;2;2
21,314;963276;0;355;7
21,315;963279;0;59;8
21,316;963340;0;33;5
21,317;963341;0;3;6
21,318;963343;0;218;2
21,319;963374;0;71;3
21,320;963384;0;3;1
21,321;963435;0;319;4
21,322;963469;0;29;2
21,323;963498;0;2;2
21,324;963523;0;16;2
21,325;963554;0;13;1
21,326;963567;0;11;2
21,327;963569;0;271;2
21,328;963587;0;33;4
21,329;963626;0;6;2
21,330;963635;0;16;3
21,331;963670;0;163;2
21,332;963750;0;324;1
21,333;963905;0;33;5
21,334;963907;0;8;2
21,335;963917;0;11;5
21,336;963920;0;8;2
21,337;963927;0;561;6
21,338;963936;0;2;3
21,339;964010;0;148;2
21,340;964107;0;1,350;1
21,341;964109;0;169;3
21,342;964118;0;355;2
21,343;964121;0;106;2
21,344;964175;0;11;2
21,345;964177;0;51;2
21,346;964184;0;1,292;14
21,347;964258;0;0;1
21,348;964310;0;21;4
21,349;964341;0;0;1
21,350;964342;0;84;7
21,351;964350;0;45;10
21,352;964354;0;905;3
21,353;964400;0;11;2
21,354;964473;1;52;1
21,355;964553;0;138;8
21,356;964556;0;3,332;4
21,357;964558;0;72;3
21,358;964568;1;100;1
21,359;964584;0;0;1
21,360;964587;1;0;1
21,361;964591;1;860;2
21,362;964622;0;344;2
21,363;964638;0;344;1
21,364;964669;0;6;1
21,365;964682;1;84;1
21,366;964683;1;11;1
21,367;964684;1;99;1
21,368;964699;0;105;2
21,369;964716;0;3,332;2
21,370;964722;0;344;2
21,371;964723;0;13;4
21,372;964725;1;0;1
21,373;964727;0;558;1
21,374;964728;0;55;3
21,375;964751;0;22;2
21,376;964767;0;167;4
21,377;964778;1;167;2
21,378;964779;1;6;2
21,379;964783;0;7;5
21,380;964788;0;28;3
21,381;964789;0;641;5
21,382;964790;0;468;5
21,383;964798;0;9;1
21,384;964799;0;208;2
21,385;964807;0;2;1
21,386;964809;0;1;1
21,387;964816;0;25;2
21,388;964850;0;558;1
21,389;964855;0;561;1
21,390;964907;0;8;2
21,391;964920;0;61;5
21,392;964923;0;2;3
21,393;964924;0;25;2
21,394;964929;1;14;1
21,395;964935;0;519;4
21,396;964939;0;3;3
21,397;964972;0;39;3
21,398;964992;0;1;2
21,399;964996;0;12;4
21,400;965000;0;7;3
21,401;965004;0;40;2
21,402;965010;0;12;2
21,403;965014;1;1;1
21,404;965020;1;0;1
21,405;965021;1;0;1
21,406;965022;0;0;2
21,407;965023;1;0;1
21,408;965027;1;0;1
21,409;965035;1;892;1
21,410;965047;0;186;1
21,411;965049;0;396;2
21,412;965058;0;0;1
21,413;965059;0;2;1
21,414;965063;0;717;2
21,415;965071;0;7;2
21,416;965076;0;234;4
21,417;965079;0;0;1
21,418;965088;0;913;1
21,419;965151;0;2;2
21,420;965174;0;12;3
21,421;965253;0;16;11
21,422;965287;0;20;2
21,423;965288;1;4;1
21,424;965310;0;913;2
21,425;965317;0;0;1
21,426;965465;1;60;2
21,427;965483;0;2;2
21,428;965500;0;6;3
21,429;965507;0;534;4
21,430;965517;0;805;1
21,431;965525;0;75;17
21,432;965538;0;32;4
21,433;965553;0;45;3
21,434;965609;1;2;4
21,435;965615;0;1;2
21,436;965714;0;666;5
21,437;965772;0;9;3
21,438;965783;0;121;1
21,439;965827;0;57;3
21,440;965888;0;8;1
21,441;965927;0;4;2
21,442;966017;0;109;2
21,443;966036;0;5;2
21,444;966040;0;1;1
21,445;966049;1;4;1
21,446;966050;1;15;1
21,447;966066;0;54;2
21,448;966067;1;13;1
21,449;966072;0;13;2
21,450;966075;0;210;2
21,451;966187;0;3;1
21,452;966193;0;170;7
21,453;966217;1;210;1
21,454;966222;0;5;1
21,455;966338;0;0;1
21,456;966373;0;117;5
21,457;966412;0;56;6
21,458;966418;1;81;1
21,459;966426;0;5;1
21,460;966494;0;30;2
21,461;966536;0;39;2
21,462;966564;0;469;3
21,463;966599;0;583;8
21,464;966675;0;913;2
21,465;966711;1;26;1
21,466;966755;0;616;7
21,467;966759;0;0;1
21,468;966761;1;0;1
21,469;966762;0;18;2
21,470;966802;0;252;3
21,471;966810;0;1,576;4
21,472;966835;0;477;1
21,473;966869;0;918;2
21,474;966874;0;5;4
21,475;966880;0;49;5
21,476;966904;0;2;1
21,477;966910;1;120;2
21,478;966934;0;2;2
21,479;966948;0;6,369;12
21,480;966973;0;25;2
21,481;966974;0;19;2
21,482;966979;0;2;1
21,483;966992;0;107;5
21,484;967001;1;2;1
21,485;967006;0;344;1
21,486;967014;0;2;1
21,487;967043;0;32;4
21,488;967047;0;37;5
21,489;967066;0;12;2
21,490;967077;0;180;6
21,491;967086;0;3;1
21,492;967106;0;42;7
21,493;967107;0;7;1
21,494;967115;1;69;2
21,495;967116;0;65;4
21,496;967152;0;172;3
21,497;967170;0;132;6
21,498;967172;0;10;1
21,499;967224;0;2;1
21,500;967300;0;540;2
21,501;967433;0;65;3
21,502;967456;0;59;2
21,503;967478;0;82;2
21,504;967491;0;1,076;1
21,505;967505;0;160;4
21,506;967544;0;4;2
21,507;967565;0;217;1
21,508;967574;0;2;3
21,509;967687;0;37;3
21,510;967771;0;10;4
21,511;967778;0;43;3
21,512;967798;1;448;3
21,513;967847;0;30;1
21,514;967888;0;6;2
21,515;967894;0;2;1
21,516;967913;0;689;9
21,517;968007;0;180;5
21,518;968034;0;253;3
21,519;968155;0;242;3
21,520;968190;0;359;2
21,521;968280;1;0;2
21,522;968312;1;54;1
21,523;968338;0;129;2
21,524;968426;0;13;2
21,525;968430;0;6,019;1
21,526;968435;0;24;1
21,527;968447;0;8;5
21,528;968466;0;14;4
21,529;968471;1;0;2
21,530;968472;1;644;2
21,531;968477;0;10;2
21,532;968488;0;164;7
21,533;968500;0;6;3
21,534;968511;1;5,446;1
21,535;968517;0;5,446;1
21,536;968530;1;156;2
21,537;968543;0;50;6
21,538;968552;0;3;1
21,539;968588;0;5;3
21,540;968590;0;37;4
21,541;968591;0;304;5
21,542;968610;1;86;2
21,543;968611;1;40;1
21,544;968613;1;32;1
21,545;968614;1;308;2
21,546;968616;0;4;2
21,547;968656;0;28;2
21,548;968669;0;2;1
21,549;968677;0;254;2
21,550;968685;0;0;1
21,551;968703;0;1;2
21,552;968747;0;35;1
21,553;968773;0;29;2
21,554;968778;0;0;1
21,555;968837;0;13;7
21,556;968919;0;53;3
21,557;968951;0;2,331;3
21,558;968952;0;56;9
21,559;968954;0;30;2
21,560;968987;0;0;1
21,561;969082;0;103;7
21,562;969083;0;64;2
21,563;969187;0;17;7
21,564;969211;0;52;5
21,565;969246;0;277;1
21,566;969337;1;16;1
21,567;969378;0;126;2
21,568;969379;1;837;16
21,569;969434;0;2,331;1
21,570;969485;1;5,547;1
21,571;969671;0;5,551;5
21,572;969705;0;98;3
21,573;969767;1;88;1
21,574;969792;1;208;1
21,575;969799;0;86;1
21,576;969930;1;1,200;2
21,577;970002;0;116;7
21,578;970014;0;270;2
21,579;970061;0;29;5
21,580;970063;0;51;3
21,581;970083;0;7,557;1
21,582;970127;0;9;3
21,583;970200;0;33;4
21,584;970204;0;1;2
21,585;970212;0;10;3
21,586;970220;1;42;7
21,587;970262;0;12;3
21,588;970271;0;15;6
21,589;970272;0;74;2
21,590;970275;0;28;6
21,591;970283;0;253;2
21,592;970287;0;42;1
21,593;970314;1;10;5
21,594;970324;1;1,242;1
21,595;970342;0;274;5
21,596;970343;0;0;4
21,597;970533;0;5,767;8
21,598;970565;1;1,242;1
21,599;970579;0;175;1
21,600;970613;0;95;5
21,601;970616;0;49;10
21,602;970622;0;103;5
21,603;970638;0;896;5
21,604;970676;1;6;1
21,605;970677;1;6;1
21,606;970690;0;225;2
21,607;970714;0;0;1
21,608;970728;1;2;1
21,609;970737;0;5;5
21,610;970766;0;1,242;2
21,611;970797;0;41;2
21,612;970804;0;12;2
21,613;970822;0;0;1
21,614;970825;0;246;7
21,615;970856;0;48;3
21,616;970860;1;235;2
21,617;970868;0;62;2
21,618;970880;0;8;2
21,619;970896;0;93;2
21,620;970906;0;0;1
21,621;970911;0;233;1
21,622;971004;0;8;3
21,623;971027;1;7;1
21,624;971046;1;0;1
21,625;971048;0;65;1
21,626;971050;0;2,579;2
21,627;971063;1;362;3
21,628;971105;0;75;3
21,629;971139;0;68;12
21,630;971145;0;5;7
21,631;971148;1;25;1
21,632;971177;0;2;3
21,633;971178;0;60;2
21,634;971187;0;32;2
21,635;971241;0;0;3
21,636;971253;0;69;4
21,637;971356;0;6;3
21,638;971390;0;175;2
21,639;971422;1;0;1
21,640;971441;0;2;2
21,641;971442;1;0;1
21,642;971447;0;0;1
21,643;971448;0;0;1
21,644;971454;0;0;1
21,645;971463;0;2;3
21,646;971496;0;573;2
21,647;971500;0;362;2
21,648;971505;0;36;4
21,649;971538;0;84;7
21,650;971562;1;90;2
21,651;971564;0;38;2
21,652;971589;0;161;3
21,653;971599;0;45;3
21,654;971609;0;8;2
21,655;971677;0;159;10
21,656;971699;0;17;6
21,657;971715;0;146;3
21,658;971718;0;2;1
21,659;971758;0;2;1
21,660;971786;0;53;5
21,661;971807;0;98;4
21,662;971820;0;4;3
21,663;971828;0;20;6
21,664;971866;0;137;4
21,665;971968;0;0;1
21,666;972012;1;0;1
21,667;972040;0;67;2
21,668;972170;0;4;3
21,669;972248;0;370;1
21,670;972286;0;16;1
21,671;972366;0;21;1
21,672;972367;1;23;1
21,673;972373;0;432;2
21,674;972395;0;1,396;2
21,675;972423;0;6;2
21,676;972443;1;0;1
21,677;972480;0;87;2
21,678;972541;0;14;2
21,679;972567;0;553;6
21,680;972573;1;324;1
21,681;972576;0;47;2
21,682;972578;0;16;5
21,683;972591;0;2;2
21,684;972614;0;78;7
21,685;972616;0;210;2
21,686;972620;1;1;1
21,687;972630;0;0;1
21,688;972633;0;17;2
21,689;972649;1;234;2
21,690;972653;0;0;1
21,691;972686;0;38;2
21,692;972737;0;16;1
21,693;972749;0;6;2
21,694;972756;0;362;4
21,695;972804;0;5;6
21,696;972826;0;713;3
21,697;972838;0;23;3
21,698;972840;0;22;5
21,699;972850;0;13;2
21,700;973161;0;26;2
21,701;973167;0;148;6
21,702;973309;1;20;2
21,703;973310;1;16;1
21,704;973312;0;94;5
21,705;973319;0;9;1
21,706;973351;1;4;2
21,707;973405;0;0;1
21,708;973420;1;45;1
21,709;973430;0;108;8
21,710;973512;1;47;1
21,711;973529;0;5;1
21,712;973530;0;3,076;7
21,713;973561;0;228;9
21,714;973665;0;4;1
21,715;973782;0;237;4
21,716;973842;0;279;1
21,717;973903;0;328;2
21,718;973934;1;48;1
21,719;973978;0;0;1
21,720;974049;1;2,073;26
21,721;974126;0;49;1
21,722;974166;0;0;1
21,723;974227;0;19;2
21,724;974231;0;536;4
21,725;974451;0;71;1
21,726;974577;0;114;8
21,727;974720;0;0;1
21,728;974827;0;204;6
21,729;974837;0;6;2
21,730;975010;0;852;7
21,731;975040;0;162;6
21,732;975147;0;22;2
21,733;975237;0;127;12
21,734;975296;0;904;10
21,735;975337;0;352;1
21,736;975374;0;13;1
21,737;975375;0;6;1
21,738;975419;0;74;5
21,739;975530;0;719;5
21,740;975542;1;8;6
21,741;975693;0;2;5
21,742;975797;0;8;2
21,743;975907;0;93;2
21,744;975929;0;48;2
21,745;975943;1;0;1
21,746;975997;0;600;1
21,747;976082;0;351;5
21,748;976096;0;0;2
21,749;976209;0;8,641;6
21,750;976236;1;43;2
21,751;976245;1;2;1
21,752;976249;0;2;1
21,753;976262;0;57;12
21,754;976268;0;35;2
21,755;976275;0;6;2
21,756;976278;0;3,896;1
21,757;976290;0;19;2
21,758;976382;0;517;1
21,759;976403;0;73;3
21,760;976407;0;3;1
21,761;976413;1;102;7
21,762;976426;0;39;2
21,763;976437;0;110;4
21,764;976457;1;516;1
21,765;976470;0;963;1
21,766;976475;0;262;2
21,767;976532;0;141;4
21,768;976538;0;262;16
21,769;976559;0;92;6
21,770;976593;0;4;1
21,771;976617;0;13;1
21,772;976623;0;9;2
21,773;976634;1;22;10
21,774;976660;0;567;1
21,775;976663;1;205;1
21,776;976740;0;22;3
21,777;976760;0;377;11
21,778;976761;0;165;2
21,779;976772;0;2;1
21,780;976781;0;84;2
21,781;976794;0;16;2
21,782;976822;0;174;2
21,783;976873;0;267;2
21,784;976918;0;253;1
21,785;976995;1;151;4
21,786;977069;0;9;1
21,787;977126;0;72;3
21,788;977160;0;1;7
21,789;977178;0;591;4
21,790;977277;0;27;1
21,791;977280;0;15;10
21,792;977281;0;80;3
21,793;977286;0;91;1
21,794;977288;0;128;1
21,795;977351;1;12;1
21,796;977356;0;1,285;5
21,797;977361;0;9;1
21,798;977368;0;32;2
21,799;977418;0;1,862;2
21,800;977420;0;31;3
21,801;977425;0;10;2
21,802;977543;0;4;1
21,803;977558;0;57;5
21,804;977572;0;3;1
21,805;977636;0;81;2
21,806;977650;0;5,161;5
21,807;977652;0;10;2
21,808;977715;0;217;4
21,809;977722;0;200;19
21,810;977733;0;18;1
21,811;977753;0;6;4
21,812;977784;0;129;9
21,813;977796;0;16;3
21,814;977811;0;86;6
21,815;977821;0;117;5
21,816;977867;0;1,915;2
21,817;977868;0;43;2
21,818;977890;0;26;2
21,819;977919;0;6;1
21,820;977935;0;16;2
21,821;978005;0;46;1
21,822;978067;0;2;2
21,823;978068;0;61;1
21,824;978099;0;8;1
21,825;978117;1;9;1
21,826;978163;0;26;2
21,827;978191;0;26;1
21,828;978198;0;2;1
21,829;978244;0;334;6
21,830;978246;0;96;2
21,831;978253;0;24;3
21,832;978270;0;3;2
21,833;978285;0;4;1
21,834;978301;0;5;2
21,835;978322;0;9;2
21,836;978323;0;62;4
21,837;978351;0;6;2
21,838;978384;0;863;9
21,839;978503;1;0;1
21,840;978520;1;10;1
21,841;978521;0;13;4
21,842;978600;1;220;1
21,843;978609;0;100;1
21,844;978633;0;714;2
21,845;978643;1;233;1
21,846;978648;1;229;1
21,847;978653;0;229;3
21,848;978659;0;47;7
21,849;978663;0;42;6
21,850;978670;0;108;1
21,851;978720;0;110;1
21,852;978749;0;167;4
21,853;978754;0;32;1
21,854;978795;0;70;4
21,855;978799;0;330;1
21,856;978800;0;202;1
21,857;978839;0;109;7
21,858;978843;1;12;1
21,859;978848;1;37;1
21,860;978867;0;24;1
21,861;978875;1;4;1
21,862;978889;0;38;5
21,863;978932;1;181;1
21,864;978933;0;63;2
21,865;978940;0;4;2
21,866;978959;0;920;15
21,867;979008;0;52;1
21,868;979016;0;62;2
21,869;979032;0;5;3
21,870;979038;0;171;3
21,871;979043;0;3;2
21,872;979053;0;178;3
21,873;979055;1;192;1
21,874;979070;1;39;2
21,875;979073;1;129;1
21,876;979078;0;20;5
21,877;979101;0;74;5
21,878;979117;0;65;6
21,879;979147;0;185;3
21,880;979176;1;125;2
21,881;979179;0;2,775;8
21,882;979279;0;101;1
21,883;979284;0;2;3
21,884;979307;0;24;2
21,885;979346;0;2;2
21,886;979347;0;2;1
21,887;979390;0;329;3
21,888;979426;0;93;2
21,889;979433;0;67;7
21,890;979443;0;38;1
21,891;979455;0;8;3
21,892;979504;0;52;2
21,893;979505;1;131;2
21,894;979554;0;83;5
21,895;979591;0;132;1
21,896;979664;0;9;1
21,897;979666;0;163;4
21,898;979678;0;48;1
21,899;979687;0;65;1
21,900;979706;0;0;1
21,901;979755;0;32;3
21,902;979757;0;84;1
21,903;979823;0;109;4
21,904;979872;0;236;1
21,905;979886;0;227;3
21,906;979942;0;126;8
21,907;980118;0;532;1
21,908;980132;1;89;2
21,909;980340;0;36;3
21,910;980365;0;96;1
21,911;980390;0;0;1
21,912;980394;0;0;3
21,913;980416;0;17;4
21,914;980436;0;7;1
21,915;980466;0;399;8
21,916;980487;0;6;2
21,917;980493;0;468;1
21,918;980515;0;95;6
21,919;980525;0;51;1
21,920;980531;0;15;1
21,921;980540;0;64;5
21,922;980545;0;4;1
21,923;980553;0;10;1
21,924;980564;0;8;1
21,925;980623;0;70;1
21,926;980639;0;1,330;14
21,927;980657;0;15;2
21,928;980660;0;77;7
21,929;980666;0;3;2
21,930;980670;0;57;4
21,931;980680;0;89;2
21,932;980683;0;40;13
21,933;980684;0;130;2
21,934;980685;1;0;1
21,935;980689;0;3,884;1
21,936;980690;0;0;1
21,937;980705;0;224;1
21,938;980719;0;9;4
21,939;980727;0;0;1
21,940;980729;0;0;1
21,941;980734;0;120;3
21,942;980738;0;130;4
21,943;980751;0;364;1
21,944;980752;0;2,186;1
21,945;980753;0;2;1
21,946;980754;1;175;5
21,947;980755;1;4;9
21,948;980756;0;0;1
21,949;980757;0;112;1
21,950;980764;0;269;2
21,951;980765;0;37;1
21,952;980769;1;2,028;1
21,953;980771;0;8;1
21,954;980776;1;2;16
21,955;980777;0;163;1
21,956;980778;0;14;1
21,957;980785;0;40;8
21,958;980803;0;15;2
21,959;980804;0;62;2
21,960;980805;0;301;4
21,961;980806;0;204;7
21,962;980813;0;291;2
21,963;980815;0;163;2
21,964;980816;0;164;1
21,965;980820;0;50;1
21,966;980822;0;0;1
21,967;980829;0;4;2
21,968;980836;0;49;1
21,969;980839;0;25;3
21,970;980840;0;111;2
21,971;980841;0;6;1
21,972;980842;0;84;1
21,973;980844;0;4;1
21,974;980847;0;728;1
21,975;980851;0;113;3
21,976;980852;0;0;1
21,977;980856;1;118;1
21,978;980857;0;69;8
21,979;980858;0;0;2
21,980;980863;1;24;1
21,981;980867;1;9;1
21,982;980871;0;2;1
21,983;980872;0;111;3
21,984;980874;0;5;1
21,985;980901;0;2,253;4
21,986;980975;0;14;1
21,987;981170;1;5,832;1
21,988;981243;0;116;3
21,989;981313;0;83;2
21,990;981353;0;101;6
21,991;981440;0;281;6
21,992;981578;0;76;1
21,993;981729;0;49;2
21,994;981800;0;58;3
21,995;981871;0;53;6
21,996;981968;0;172;1
21,997;981999;0;20;1
21,998;982081;1;112;1
21,999;982100;0;24;1
22,000;982103;0;451;2
22,001;982104;1;67;2
22,002;982116;0;2,495;6
22,003;982126;0;13;1
22,004;982142;0;17;2
22,005;982155;0;1,059;4
22,006;982305;0;3;3
22,007;982356;0;212;5
22,008;982366;0;50;1
22,009;982398;1;124;1
22,010;982517;0;16;3
22,011;982520;0;247;2
22,012;982573;0;47;3
22,013;982595;0;320;8
22,014;982620;0;78;3
22,015;982656;1;2;2
22,016;982708;0;104;5
22,017;982774;0;24;1
22,018;982856;0;16;3
22,019;982860;0;12;1
22,020;982884;0;123;4
22,021;982892;0;125;7
22,022;982969;0;4;4
22,023;982972;0;125;8
22,024;983000;0;130;8
22,025;983012;0;2;1
22,026;983043;0;21;1
22,027;983047;0;14;2
22,028;983077;0;8;1
22,029;983082;0;335;30
22,030;983103;0;67;5
22,031;983106;0;2;1
22,032;983119;0;2;1
22,033;983122;0;7;6
22,034;983123;0;40;1
22,035;983131;0;38;1
22,036;983133;1;7,032;1
22,037;983162;0;540;2
22,038;983189;0;10;2
22,039;983191;0;167;2
22,040;983204;0;42;2
22,041;983218;0;0;1
22,042;983232;0;103;8
22,043;983239;1;0;1
22,044;983240;0;26;1
22,045;983266;0;2;1
22,046;983271;0;2;1
22,047;983275;1;27;1
22,048;983304;1;0;2
22,049;983322;0;6;3
22,050;983339;0;170;3
22,051;983366;0;105;2
22,052;983385;0;113;2
22,053;983386;0;51;1
22,054;983392;0;277;3
22,055;983399;0;3;1
22,056;983410;0;97;4
22,057;983415;0;4;1
22,058;983422;0;107;2
22,059;983435;0;60;3
22,060;983460;0;8;3
22,061;983477;1;0;1
22,062;983562;0;0;3
22,063;983595;0;8;1
22,064;983617;0;17;11
22,065;983636;0;39;1
22,066;983649;0;78;3
22,067;983660;0;3;1
22,068;983665;0;80;4
22,069;983683;0;3;4
22,070;983692;0;30;2
22,071;983701;0;3;2
22,072;983708;0;3;2
22,073;983723;0;2;2
22,074;983735;0;194;3
22,075;983739;0;0;1
22,076;983757;0;38;5
22,077;983760;0;58;2
22,078;983768;1;42;1
22,079;983775;0;1;1
22,080;983792;0;3;1
22,081;983793;0;383;6
22,082;983795;0;11;1
22,083;983798;0;32;2
22,084;983815;0;32;1
22,085;983816;0;18;4
22,086;983830;0;101;2
22,087;983838;1;0;1
22,088;983842;0;41;2
22,089;983845;0;88;1
22,090;983848;0;72;2
22,091;983850;0;20;1
22,092;983852;0;109;2
22,093;983863;0;215;9
22,094;983870;0;42;1
22,095;983874;0;449;2
22,096;983881;0;2;1
22,097;983883;0;0;1
22,098;983902;0;1,235;1
22,099;983912;0;11;1
22,100;983913;0;151;3
22,101;983954;0;186;3
22,102;983970;0;28;2
22,103;983995;0;0;1
22,104;984003;0;15;1
22,105;984065;0;163;3
22,106;984090;1;47;2
22,107;984126;0;166;1
22,108;984141;0;5;2
22,109;984178;1;2;1
22,110;984218;0;7;5
22,111;984243;0;39;2
22,112;984290;0;0;1
22,113;984293;1;0;1
22,114;984319;0;120;4
22,115;984342;0;420;3
22,116;984356;0;15;4
22,117;984376;0;154;4
22,118;984390;0;2;2
22,119;984460;1;12;2
22,120;984463;1;74;1
22,121;984540;0;2;1
22,122;984549;0;59;2
22,123;984554;0;3,865;19
22,124;984560;0;98;3
22,125;984565;1;0;1
